User_ID,Date,Level,Transaction_name,Amount_in_usd
1298650,2018-11-17 22:25:38,10,pack11,4.99
1199224,2018-11-15 02:00:31,23,usd_70_10,2.99
959585,2018-11-14 19:48:29,49,usd_70_25,10.0405
1303314,2018-11-19 12:10:30,9,usd_50_25,13.431
1174844,2018-11-14 08:01:00,40,usd_70_10,3.8614
1174844,2018-11-14 08:11:13,40,usd_70_25,9.9466
26013,2018-11-16 07:26:25,32,univ1,4.99
1298858,2018-11-18 01:39:38,7,pack4,5.9901
1298858,2018-11-18 01:45:05,7,usd10,9.8705
1298858,2018-11-18 02:10:31,9,pack13,18.337
208124,2018-11-16 00:03:40,54,usd_70_10,3.8978
1053648,2018-11-14 14:53:38,38,usd_70_10,2.99
1128524,2018-11-15 01:07:04,37,usd_70_25,7.99
412716,2018-11-14 22:51:12,36,usd_70_10,2.99
1333119,2018-11-20 09:59:53,3,pack3,4.9024
1333119,2018-11-20 10:21:37,5,pack10,12.9221
1333119,2018-11-20 10:22:37,5,usd4,3.8676
1333119,2018-11-20 13:37:24,9,pack13,18.7557
1333119,2018-11-20 13:38:05,9,usd4,3.8676
1119054,2018-11-15 12:48:38,42,usd_70_10,3.7239999999999998
1119054,2018-11-15 12:56:26,43,usd_70_25,9.9516
1323230,2018-11-20 06:08:58,9,pack4,5.99
1288296,2018-11-15 15:17:29,10,pack11,4.99
1299038,2018-11-18 10:20:30,8,usd_50_4,2.5253
1299038,2018-11-18 10:54:27,9,usd_50_4,2.5253
1299038,2018-11-18 18:21:45,13,usd_50_4,2.5253
938523,2018-11-15 03:04:19,18,usd_70_50,14.99
1288946,2018-11-20 05:08:58,11,usd4,3.7868
1175146,2018-11-16 03:59:02,14,usd_70_75,22.99
1003300,2018-11-14 09:53:10,34,usd_70_75,27.6492
1003300,2018-11-14 09:53:23,34,usd_70_75,27.6492
1003300,2018-11-14 10:10:31,34,usd_70_75,27.6492
1003300,2018-11-17 10:07:25,34,univ1,6.0903
1003300,2018-11-17 10:08:43,34,univ1,6.0903
1003300,2018-11-17 10:09:49,34,univ1,6.0903
1003300,2018-11-17 10:12:28,34,univ1,6.0903
1003300,2018-11-17 10:13:40,34,univ1,6.0903
1003300,2018-11-17 10:57:42,34,univ1,6.0903
1202106,2018-11-17 07:45:23,30,univ1,4.99
1288825,2018-11-15 23:22:18,3,pack3,4.926
1118498,2018-11-19 18:22:32,11,usd25,24.99
1048554,2018-11-15 07:48:41,29,usd_70_25,10.0405
1048554,2018-11-16 10:49:24,30,univ1,6.0903
1048554,2018-11-16 11:16:28,30,univ1,6.0903
1048554,2018-11-16 11:17:21,30,univ1,6.0903
1048554,2018-11-16 11:18:20,30,univ1,6.0903
1048554,2018-11-16 11:18:33,30,univ1,6.0903
1303119,2018-11-18 20:58:19,4,usd_50_10,6.0526
1303119,2018-11-18 21:33:21,7,pack10,15.4236
1303119,2018-11-18 21:34:56,7,usd_50_10,6.0526
1303119,2018-11-19 16:23:02,9,pack13,22.9512
1303119,2018-11-19 16:23:39,9,usd_50_10,6.002999999999999
1303119,2018-11-19 17:40:36,11,usd_50_4,2.504
1303119,2018-11-19 17:47:10,11,usd_50_4,2.504
1268845,2018-11-15 01:33:20,22,usd_70_75,27.3886
640,2018-11-16 14:25:18,56,usd_70_75,28.4775
1268845,2018-11-17 23:47:06,22,univ1,6.1817
1299050,2018-11-18 09:17:54,3,pack3,6.1567
1298392,2018-11-17 23:03:24,10,pack11,4.99
1303291,2018-11-19 19:47:34,6,pack10,12.99
4317,2018-11-14 13:23:05,48,usd_70_10,2.99
1273254,2018-11-18 14:24:35,20,usd25,28.191999999999997
1273254,2018-11-18 14:24:58,20,usd10,11.2399
1263592,2018-11-16 20:25:40,12,usd10,12.1918
1268383,2018-11-14 21:23:43,14,usd_70_10,3.7239999999999998
1284646,2018-11-14 00:22:42,10,pack11,5.8966
1269490,2018-11-15 21:19:32,25,ship2,16.1219
1284858,2018-11-14 05:17:55,6,usd4,4.3106
1284858,2018-11-14 12:42:49,10,pack11,5.6369
1284858,2018-11-14 17:58:14,11,usd4,4.3082
1284661,2018-11-14 10:37:59,11,usd4,5.0352
1313103,2018-11-19 19:33:06,10,pack11,5.675
604033,2018-11-15 21:48:36,23,univ9,71.3017
604033,2018-11-15 22:07:30,23,usd_70_25,7.8368
604033,2018-11-16 18:26:01,23,univ1,4.9763
604033,2018-11-16 23:02:32,23,univ1,4.9763
604033,2018-11-17 15:26:44,24,univ1,4.9763
1218345,2018-11-14 12:01:53,38,usd_70_75,27.6492
1199702,2018-11-14 22:11:30,28,usd_70_10,3.8978
1269516,2018-11-14 11:09:32,31,usd_70_75,27.6492
1269516,2018-11-14 11:26:03,31,usd_70_50,18.7979
1269516,2018-11-15 11:19:31,32,usd_70_75,27.9101
1269516,2018-11-16 08:04:44,34,univ1,6.0903
1269516,2018-11-16 15:19:49,34,univ1,6.0903
1269516,2018-11-16 15:20:21,34,univ1,6.0903
1269516,2018-11-16 15:22:44,34,univ1,6.0903
1298123,2018-11-17 02:25:55,8,usd10,7.8116
734395,2018-11-15 12:51:26,23,usd_70_75,22.99
1284884,2018-11-15 02:11:38,11,usd4,3.99
1269720,2018-11-14 11:08:34,24,usd_70_75,27.6492
1269720,2018-11-17 17:07:07,27,univ1,6.0903
1298330,2018-11-17 04:54:17,7,usd4,3.99
1298330,2018-11-17 04:55:38,7,pack4,5.99
1298330,2018-11-18 01:55:14,10,usd10,9.99
1303230,2018-11-19 17:28:41,5,usd_50_4,1.99
1288139,2018-11-14 21:25:31,7,usd4,3.99
1288139,2018-11-14 21:26:02,7,usd4,3.99
1007812,2018-11-14 08:36:35,26,usd_70_75,22.99
1284268,2018-11-16 19:13:19,13,usd10,9.99
1299110,2018-11-19 06:35:30,10,pack11,4.8266
1213886,2018-11-15 04:01:34,32,usd_70_10,2.9071
1213886,2018-11-15 11:33:34,32,usd_70_10,2.9071
1213886,2018-11-15 12:09:42,32,usd_70_10,2.9071
1213886,2018-11-16 10:39:20,34,univ3,18.7531
1299128,2018-11-18 12:32:57,4,usd_50_25,15.4275
1064123,2018-11-14 09:36:40,51,usd_70_50,18.7979
1064123,2018-11-15 11:49:05,52,usd_70_10,3.8978
1303157,2018-11-19 09:17:48,3,pack3,4.99
1273313,2018-11-17 11:11:49,7,pack4,5.99
1284948,2018-11-14 04:51:20,10,pack11,4.99
1284948,2018-11-16 13:54:22,25,univ1,4.99
1284948,2018-11-19 22:13:03,29,ship2,13.99
1283857,2018-11-18 18:33:38,10,pack11,4.7546
1298371,2018-11-19 12:38:10,3,pack3,4.99
1333269,2018-11-20 16:00:11,3,pack3,5.959
1298523,2018-11-17 08:24:04,2,usd4,4.2981
1288576,2018-11-18 01:55:33,10,pack11,4.9447
1298739,2018-11-18 06:12:29,4,corvette1,2.4553
1298739,2018-11-18 08:45:10,9,usd_33_25,20.9624
1298739,2018-11-18 19:03:32,15,usd10,12.3257
1298739,2018-11-19 16:00:14,18,usd25,29.7053
1298739,2018-11-19 16:23:35,18,usd10,12.37
1106411,2018-11-14 06:00:00,13,usd4,3.99
1284970,2018-11-15 09:41:01,10,pack11,4.926
1283191,2018-11-16 08:26:53,10,pack11,4.9095
1283191,2018-11-16 08:27:22,10,pack11addon4,9.2107
1333129,2018-11-20 10:19:04,3,pack3,6.1157
3121,2018-11-17 23:27:13,51,usd25,24.99
3121,2018-11-17 23:28:27,51,univ1,4.99
1283849,2018-11-14 13:51:03,7,pack4,5.99
1096630,2018-11-16 07:11:13,43,univ1,4.9095
1298405,2018-11-17 00:29:55,3,pack3,4.99
1096630,2018-11-20 19:40:08,44,usd10,9.0924
1323338,2018-11-20 22:22:43,8,usd4,4.94
1218795,2018-11-14 18:00:20,41,usd_70_75,27.9101
1283155,2018-11-16 13:52:12,9,usd10,9.99
1299104,2018-11-18 11:33:04,3,usd_50_4,2.3152
1269644,2018-11-14 14:38:59,8,usd_70_10,2.99
1106337,2018-11-14 15:09:52,34,usd_70_75,22.99
1106337,2018-11-17 20:11:47,36,univ3,19.99
1288466,2018-11-15 11:38:10,10,pack11,5.6526
1263453,2018-11-14 04:40:14,23,ship2,13.99
1263453,2018-11-14 08:06:43,25,usd_70_10,2.99
1263453,2018-11-15 02:18:29,25,usd_70_10,2.99
1263453,2018-11-16 20:21:21,27,univ1,4.99
1284963,2018-11-14 03:01:20,1,usd4,3.6661
1248478,2018-11-14 12:55:22,13,usd_70_25,7.8376
1248478,2018-11-15 12:59:17,14,usd_70_25,7.8368
1248478,2018-11-16 11:36:22,15,univ1,4.9763
1201461,2018-11-14 17:42:29,33,univ13,16.1791
1229199,2018-11-14 13:55:05,27,usd_70_75,22.99
1229199,2018-11-16 13:05:34,28,univ3,19.99
1269480,2018-11-14 15:26:17,22,univ16,18.0373
1269480,2018-11-14 15:26:46,22,univ13,12.4007
1269480,2018-11-14 18:14:28,27,usd_70_75,21.5602
1299227,2018-11-18 15:53:36,4,corvette1,1.8692
1299227,2018-11-19 12:40:05,9,usd_50_10,4.8
1299227,2018-11-19 18:54:07,11,pack13,18.3642
1283954,2018-11-14 17:33:13,9,pack13,18.99
1283954,2018-11-14 17:33:27,9,pack11addon4,9.99
1288347,2018-11-15 08:28:53,10,pack11,4.2324
1104468,2018-11-14 16:21:41,46,usd_70_25,7.99
1288863,2018-11-16 14:38:12,10,pack11,4.9014
1214054,2018-11-14 15:04:05,37,usd_70_10,2.99
1268307,2018-11-17 20:33:17,7,usd4,3.99
1333458,2018-11-20 22:09:18,3,pack3,5.959
1284587,2018-11-14 21:32:08,10,usd4,3.7957
1284587,2018-11-14 21:37:59,10,usd4,3.7957
1284300,2018-11-20 18:07:25,9,usd4,4.1093
1284300,2018-11-20 18:07:51,9,usd4,4.1093
1284355,2018-11-14 00:32:11,7,pack4,5.99
1104308,2018-11-14 20:21:10,38,usd_70_75,22.99
1104308,2018-11-15 03:28:47,38,usd_70_25,7.99
1104308,2018-11-15 03:29:38,38,univ13,12.99
1104308,2018-11-16 14:00:28,39,univ1,4.99
1104308,2018-11-16 17:46:14,39,univ1,4.99
1283913,2018-11-15 01:21:28,7,pack4,5.99
1004969,2018-11-14 21:14:35,10,pack11,5.0203
1004969,2018-11-14 21:37:46,10,usd_70_75,22.4089
1358476,2018-11-20 23:27:32,10,pack11,0.0
1288120,2018-11-15 08:02:11,8,usd25,28.0867
1288120,2018-11-17 19:51:33,13,usd25,27.9297
1273335,2018-11-14 18:33:52,14,usd_70_25,7.99
1273335,2018-11-16 16:18:21,15,univ1,4.99
1288577,2018-11-15 12:12:17,3,pack3,3.7055
1174268,2018-11-15 08:03:43,45,usd_70_75,27.9101
1298891,2018-11-18 21:42:13,11,usd_50_4,1.99
1323316,2018-11-20 05:37:50,3,pack3,5.6168
1323314,2018-11-20 05:36:14,3,pack3,4.99
1268676,2018-11-14 16:08:42,14,usd_70_10,3.8978
1308223,2018-11-19 13:43:48,7,usd_50_10,6.1788
1299011,2018-11-20 17:46:52,5,usd4,3.99
1199337,2018-11-14 08:38:33,31,usd_70_75,21.9752
1153912,2018-11-14 08:24:08,44,usd_70_10,3.8614
1153912,2018-11-14 08:24:47,44,usd_70_10,3.8614
1153912,2018-11-14 08:25:10,44,usd_70_10,3.8614
1153912,2018-11-14 08:25:29,44,usd_70_10,3.8614
1298787,2018-11-19 18:32:28,7,pack4,7.417000000000001
573726,2018-11-15 01:15:27,22,usd_70_75,22.99
573726,2018-11-17 03:16:18,23,ship2,13.99
573726,2018-11-17 03:16:56,23,ship2addon4,15.99
1248560,2018-11-15 07:06:44,28,usd_70_10,2.99
1248560,2018-11-15 07:06:59,28,usd_70_10,2.99
1248560,2018-11-15 07:07:09,28,usd_70_10,2.99
1248560,2018-11-15 08:29:40,29,usd_70_10,2.99
1248560,2018-11-15 18:58:24,29,usd_70_10,2.99
1248560,2018-11-15 18:58:36,29,usd_70_10,2.99
1248560,2018-11-15 18:58:57,29,usd_70_10,2.99
1299260,2018-11-20 01:21:02,5,pack10,12.99
1299260,2018-11-20 12:01:05,7,usd10,9.99
1299260,2018-11-20 13:28:05,9,pack13,18.99
1299260,2018-11-20 18:03:14,11,usd75,74.99
1323159,2018-11-19 21:26:57,3,usd_50_4,1.99
1200492,2018-11-15 07:38:47,35,usd_70_75,22.99
1200492,2018-11-15 09:22:52,35,usd_70_75,22.99
1284023,2018-11-18 03:05:38,8,usd10,12.1192
1284023,2018-11-18 03:21:32,9,pack13,23.1467
1200492,2018-11-20 06:11:54,37,usd25,24.99
1198753,2018-11-14 11:11:31,42,usd_70_25,7.99
863838,2018-11-14 23:31:23,53,usd_70_25,7.99
1288848,2018-11-16 00:20:28,4,corvette1,1.99
1288848,2018-11-16 02:45:48,10,usd10,9.99
1288848,2018-11-16 03:25:06,10,usd10,9.99
1288848,2018-11-16 06:31:23,13,usd10,9.99
1288848,2018-11-16 15:52:50,15,usd4,3.99
1288848,2018-11-16 18:27:43,16,usd4,3.99
1288848,2018-11-19 00:21:27,18,usd4,3.99
1288848,2018-11-19 00:21:54,18,usd4,3.99
1288848,2018-11-19 00:22:30,18,usd4,3.99
1288848,2018-11-19 04:18:40,20,usd4,3.99
1288848,2018-11-19 04:19:25,20,usd4,3.99
1288848,2018-11-20 06:38:27,24,usd10,9.99
1288848,2018-11-20 06:38:37,24,usd10,9.99
1268235,2018-11-15 14:35:22,20,usd_70_50,14.99
1120265,2018-11-14 09:13:57,40,usd_70_75,22.99
344366,2018-11-15 18:51:19,6,usd_70_10,2.99
1249495,2018-11-14 09:29:35,19,usd_70_10,3.4169
193545,2018-11-20 03:15:23,6,usd10,9.99
1064565,2018-11-14 21:34:19,53,usd_70_75,22.99
1202007,2018-11-14 09:43:27,52,usd_70_75,22.99
1249576,2018-11-14 14:13:39,35,usd_70_75,22.99
1249576,2018-11-14 14:13:55,35,usd_70_75,22.99
1249576,2018-11-14 20:52:04,37,carriera4,19.99
1283669,2018-11-15 00:44:28,8,usd4,3.7957
1202007,2018-11-15 05:25:24,53,usd_70_75,22.99
1283669,2018-11-15 19:54:55,10,pack11,4.8113
1249576,2018-11-16 13:37:42,39,univ1,4.99
1249576,2018-11-16 18:11:39,39,univ1,4.99
1249576,2018-11-16 18:11:53,39,univ1,4.99
1249576,2018-11-16 18:13:02,39,univ3,19.99
1249576,2018-11-17 20:29:43,43,pack18,49.99
1202007,2018-11-17 21:46:17,53,univ3,19.99
1333712,2018-11-21 13:30:50,9,usd4,3.8676
1333712,2018-11-22 13:31:38,13,usd4,3.9134
1270029,2018-11-22 13:33:44,19,ship1,7.73
1333311,2018-11-21 01:09:44,15,pack15,30.3813
1333311,2018-11-21 15:23:19,19,usd75,86.8238
1333913,2018-11-22 08:51:03,10,pack11,4.99
1333876,2018-11-21 16:04:03,4,usd4,3.99
1333876,2018-11-21 17:50:26,5,usd10,9.99
1333876,2018-11-21 20:30:58,6,usd10,9.99
1333876,2018-11-22 01:15:30,7,usd10,9.99
1284462,2018-11-21 08:06:26,10,usd4,3.6333
1284462,2018-11-22 11:40:46,10,usd4,3.5916
1333624,2018-11-23 04:55:10,3,pack3,4.99
1333311,2018-11-23 18:34:36,31,usd75,86.484
1333311,2018-11-25 15:53:35,35,usd75,86.4547
1333311,2018-11-26 22:17:56,37,usd4,4.8782
1333311,2018-11-26 22:18:09,37,usd4,4.8782
1333311,2018-11-26 22:18:23,37,usd4,4.8782
1333311,2018-11-26 22:18:38,37,usd4,4.8782
1333311,2018-11-26 22:18:50,37,usd4,4.8782
1333311,2018-11-26 22:20:24,37,usd4,4.8782
1333311,2018-11-26 22:20:40,37,usd4,4.8782
1360048,2018-11-27 19:41:39,1,usd75,74.99
1360048,2018-11-27 19:42:09,1,usd75,74.99
1360048,2018-11-27 19:51:45,3,pack3,4.99
1360048,2018-11-27 21:50:32,5,pack10,12.99
1333149,2018-11-21 20:26:54,10,usd10,7.0884
1333491,2018-11-21 00:54:47,4,usd4,3.99
1318175,2018-11-21 22:02:04,6,usd10,9.99
1298696,2018-11-22 00:41:25,15,usd4,3.99
1318175,2018-11-22 03:26:10,8,usd4,3.99
1298696,2018-11-22 17:19:16,18,usd4,3.99
1298696,2018-11-22 17:19:26,18,usd4,3.99
1298696,2018-11-22 17:23:23,18,usd4,3.99
1298696,2018-11-22 19:14:24,18,usd4,3.99
1318175,2018-11-22 20:57:37,9,pack13,18.99
84098,2018-11-21 21:13:12,26,usd25,24.99
1333205,2018-11-22 22:51:06,7,usd25,30.2432
1333205,2018-11-22 23:43:21,9,pack13,22.6797
1333205,2018-11-23 00:23:36,11,usd10,11.8747
1334799,2018-11-25 21:41:06,18,usd4,3.99
1333593,2018-11-25 15:14:09,10,pack11,4.99
1318175,2018-11-22 21:01:55,9,usd4,3.99
1298696,2018-11-23 01:50:37,20,usd4,3.99
1298696,2018-11-23 01:59:01,20,usd25,24.99
1298696,2018-11-23 02:57:34,20,usd25,24.99
1298696,2018-11-23 03:00:27,20,usd10,9.99
1298696,2018-11-23 03:00:45,20,usd25,24.99
1298696,2018-11-27 00:21:41,22,usd25,24.99
1298696,2018-11-27 15:12:57,23,usd25,24.99
1298696,2018-11-27 15:38:07,23,usd50,49.99
598824,2018-11-27 22:14:48,17,ship1,7.9838
1333149,2018-11-27 01:50:46,13,usd10,74207504.0
1358427,2018-11-24 20:14:09,10,pack11,5.9357
1333540,2018-11-22 21:42:25,11,usd4,3.99
1333540,2018-11-22 21:42:46,11,usd4,3.99
1334832,2018-11-26 23:17:50,7,usd4,3.99
449101,2018-11-26 16:54:12,13,usd25,29.5452
84098,2018-11-23 20:49:00,27,ship2,13.99
66753,2018-11-25 04:08:09,29,usd25,24.99
1334420,2018-11-22 18:04:33,9,usd25,30.2432
1333218,2018-11-22 11:38:33,11,pack8,9.0628
1303227,2018-11-21 23:57:45,11,usd10,9.99
1007919,2018-11-22 23:43:49,25,usd25,29.4285
1359415,2018-11-27 02:25:37,8,pack10,9.7371
200730,2018-11-27 14:13:42,33,usd10,9.99
200730,2018-11-27 14:13:59,33,usd10,9.99
1359712,2018-11-27 12:55:25,7,usd4,4.1954
1334039,2018-11-24 09:17:13,10,pack11,4.9141
1333486,2018-11-23 19:55:17,10,pack11,5.9357
1359750,2018-11-27 05:11:24,2,usd4,3.99
1358185,2018-11-24 10:23:30,11,pack8,9.7116
1333958,2018-11-21 20:09:18,7,usd10,9.99
1333958,2018-11-22 00:12:33,10,pack13,18.99
1333958,2018-11-22 00:13:40,10,usd25,24.99
1284482,2018-11-21 23:08:33,18,usd4,4.1343
1284482,2018-11-21 23:09:12,18,usd4,4.1343
1284482,2018-11-21 23:23:27,18,usd4,4.1343
1333547,2018-11-21 21:24:44,10,pack11,4.99
1333906,2018-11-21 19:47:08,8,usd10,9.6883
1333906,2018-11-21 23:03:13,12,usd10,9.6883
1333906,2018-11-21 23:35:51,12,pack13,18.7557
1334177,2018-11-22 09:41:48,10,pack11,4.5162
1333332,2018-11-21 01:55:39,10,pack11,4.99
1334170,2018-11-22 13:09:14,10,pack11,4.506
1333973,2018-11-22 21:32:22,10,pack11,4.1998
1359545,2018-11-27 19:52:41,9,usd10,9.99
1288823,2018-11-23 05:32:59,7,usd4,3.5916
1358395,2018-11-24 07:36:09,7,usd4,3.865
1334680,2018-11-26 20:30:05,13,pack1,9.7673
1333547,2018-11-22 23:31:10,12,usd10,9.99
1284482,2018-11-22 23:20:06,19,usd4,4.0954
1359394,2018-11-26 23:40:57,7,usd4,4.9139
1359394,2018-11-27 07:21:57,7,usd10,12.3791
1333906,2018-11-23 12:48:17,19,ship1,7.7667
1333906,2018-11-27 18:44:28,24,usd4,3.9852
1333906,2018-11-27 18:44:52,24,usd4,3.9852
1299264,2018-11-22 05:04:37,9,usd4,3.99
1299264,2018-11-22 05:19:11,10,pack11,4.99
1284040,2018-11-22 19:43:10,16,usd4,3.99
1333767,2018-11-21 21:53:10,10,pack11,5.959
1283146,2018-11-22 05:13:48,32,usd50,47.961999999999996
1283146,2018-11-22 08:51:08,32,usd50,47.961999999999996
1283146,2018-11-22 08:51:45,32,usd4,3.5916
1283146,2018-11-22 08:52:10,32,usd25,23.3784
1333777,2018-11-21 16:33:14,10,pack11,5.959
1323294,2018-11-21 01:18:24,14,usd75,74.99
1333571,2018-11-21 03:06:25,1,usd10,9.99
1333571,2018-11-21 06:05:56,9,usd10,9.99
1333842,2018-11-21 14:47:15,3,pack3,6.1781
1333842,2018-11-21 16:02:12,7,pack4,7.4162
1333367,2018-11-22 17:16:30,10,pack11,4.99
1284040,2018-11-24 23:48:01,18,usd4,3.99
1283146,2018-11-23 02:20:09,33,usd50,47.961999999999996
1283146,2018-11-24 02:34:46,34,usd75,72.1804
1359195,2018-11-26 01:15:24,3,pack3,4.99
1359195,2018-11-27 16:43:47,5,pack10,12.99
1359195,2018-11-27 19:14:32,7,usd10,9.99
1358711,2018-11-27 11:07:03,13,pack1,7.99
1358710,2018-11-24 23:46:54,3,pack3,4.99
1358710,2018-11-25 01:10:34,5,pack10,12.99
1358710,2018-11-25 01:11:18,5,usd10,9.99
1358710,2018-11-25 04:48:40,9,pack13,18.99
1358710,2018-11-26 18:50:45,12,usd10,9.99
1358710,2018-11-27 01:24:44,13,usd25,24.99
1358710,2018-11-27 01:25:14,13,usd4,3.99
1323294,2018-11-23 03:36:51,22,usd25,24.99
1323294,2018-11-23 16:39:50,22,usd75,74.99
1323294,2018-11-24 03:11:50,23,ship2,13.99
1299045,2018-11-21 13:16:19,22,usd4,4.8736
1299045,2018-11-21 20:30:56,23,ship2,16.2706
1299045,2018-11-22 09:49:09,23,usd4,4.8514
1333385,2018-11-21 00:01:54,9,usd10,11.9289
1333385,2018-11-21 00:13:34,10,usd10,11.9289
1284221,2018-11-21 23:23:19,9,usd10,9.99
1298473,2018-11-22 14:58:54,23,ship2,13.99
1359841,2018-11-27 12:38:20,7,usd4,3.99
1298531,2018-11-26 07:27:50,24,ship2,13.99
1299045,2018-11-26 23:08:40,33,usd4,4.8782
1299045,2018-11-26 23:10:49,33,usd4,4.8782
1299045,2018-11-26 23:13:21,33,usd4,4.8782
1359534,2018-11-26 19:09:13,3,pack3,4.99
1359534,2018-11-27 04:06:54,7,pack10,12.99
1334442,2018-11-23 20:34:02,9,usd4,3.99
1284900,2018-11-24 02:21:33,16,ship1,7.99
1334442,2018-11-24 18:40:03,10,pack11,4.99
1298473,2018-11-25 03:23:43,27,usd75,74.99
1284900,2018-11-25 16:39:28,16,usd4,3.99
1298473,2018-11-26 21:29:10,33,usd75,74.99
1358124,2018-11-23 15:05:42,3,pack3,4.9014
1358248,2018-11-26 19:24:36,11,usd4,3.99
1263517,2018-11-26 05:00:53,21,usd10,9.9675
44106,2018-11-23 06:29:00,10,pack11,5.99
1298159,2018-11-24 14:06:11,24,ship2,16.207
1334143,2018-11-25 06:43:17,8,usd10,7.1696
1334143,2018-11-27 07:07:04,15,usd10,7.3955
1334412,2018-11-26 09:16:56,10,pack11,5.9647
1333753,2018-11-22 12:07:56,8,usd4,3.9134
1334489,2018-11-22 17:39:03,3,pack3,4.99
1333446,2018-11-21 03:19:09,8,usd4,3.2459
1333446,2018-11-21 14:42:10,9,usd10,8.1764
1333446,2018-11-21 14:42:20,9,usd4,3.2459
1303232,2018-11-21 00:24:35,10,pack11,4.99
1288669,2018-11-21 20:48:41,18,usd4,4.8736
128832,2018-11-27 01:14:03,33,usd75,74.8026
128832,2018-11-27 03:03:23,34,usd4,3.9135
1308115,2018-11-26 05:39:10,11,usd4,4.8782
1334788,2018-11-23 07:27:02,5,usd10,12.2547
1334788,2018-11-25 10:38:58,7,usd4,4.8934
1334788,2018-11-25 16:05:59,9,pack13,23.2898
1334788,2018-11-25 18:25:53,13,usd4,4.8934
1334859,2018-11-23 17:25:30,8,usd4,4.91
1359172,2018-11-26 00:59:09,7,usd4,4.4985
17137,2018-11-26 23:03:12,32,usd10,9.99
1359172,2018-11-27 16:59:46,12,usd4,4.4984
1360054,2018-11-27 20:06:12,3,pack3,4.99
1360054,2018-11-27 20:31:03,5,pack10,12.99
1360054,2018-11-27 23:10:55,8,usd10,9.99
1153433,2018-11-26 09:11:50,22,usd4,4.9139
12894,2018-11-25 21:57:53,39,usd25,24.99
12894,2018-11-26 20:00:29,39,usd25,24.99
12894,2018-11-26 20:31:11,39,usd10,9.99
1333891,2018-11-21 19:43:05,3,pack3,4.99
1333891,2018-11-22 12:26:22,5,pack10,12.99
1333891,2018-11-22 14:48:40,9,pack13,18.99
1333891,2018-11-22 16:00:46,11,pack8,9.99
1334138,2018-11-22 09:50:32,7,pack4,6.064
1334047,2018-11-22 14:58:40,10,pack11,4.99
1333891,2018-11-22 22:58:31,13,usd25,24.99
1358805,2018-11-25 00:55:41,1,usd4,3.99
1358805,2018-11-25 00:59:06,3,pack3,4.99
1358931,2018-11-25 11:42:34,3,pack3,6.1199
1298649,2018-11-23 02:31:56,9,usd4,4.8945
1298649,2018-11-24 03:00:31,10,pack11,6.1056
1358595,2018-11-26 11:15:07,10,pack11,5.9647
1358320,2018-11-24 01:50:05,3,pack3,4.99
1003772,2018-11-24 15:14:47,56,usd10,9.99
848425,2018-11-26 01:24:06,32,usd25,24.99
1358301,2018-11-23 22:47:26,3,pack3,4.99
1358623,2018-11-24 19:30:16,3,pack3,5.6156
798870,2018-11-27 16:27:31,29,usd10,9.99
1334755,2018-11-24 18:37:52,10,pack11,5.9357
1334492,2018-11-22 22:34:44,9,pack4,5.99
1334492,2018-11-22 22:46:26,10,pack13,18.99
1334492,2018-11-25 20:25:56,23,ship2,13.99
1303222,2018-11-22 15:53:05,9,usd4,3.99
1283637,2018-11-22 12:59:59,20,usd4,3.6118
1334184,2018-11-22 04:21:30,3,pack3,4.99
1333956,2018-11-21 21:26:34,7,usd10,9.99
1333956,2018-11-21 22:12:06,8,usd10,9.99
1333956,2018-11-21 22:41:58,9,pack13,18.99
1333956,2018-11-22 20:08:32,16,pack15,24.99
1333956,2018-11-22 20:10:04,16,usd10,9.99
1333733,2018-11-22 11:27:52,10,pack11,4.9604
1333370,2018-11-21 00:13:51,6,usd4,3.8804
1333370,2018-11-21 22:18:31,10,pack11,4.9406
1334221,2018-11-22 06:55:28,1,usd4,3.99
1334303,2018-11-22 11:45:04,6,usd4,4.8514
1334303,2018-11-22 12:40:38,7,usd4,4.8514
1334303,2018-11-22 12:59:38,9,pack13,22.6797
1334751,2018-11-23 06:25:36,7,pack4,5.9716
1333956,2018-11-23 01:12:47,18,usd10,9.99
1333956,2018-11-26 01:07:43,23,ship2,13.99
693200,2018-11-23 12:25:29,49,usd4,3.99
693200,2018-11-23 12:26:00,49,usd4,3.99
1359541,2018-11-27 11:29:18,7,pack4,7.5923
603213,2018-11-24 12:47:29,12,usd4,3.8592
603213,2018-11-24 12:48:13,12,usd4,3.8592
603213,2018-11-24 13:09:56,12,usd4,3.8592
45582,2018-11-22 22:02:49,5,pack10,12.99
1298801,2018-11-24 20:12:47,10,pack11,5.9357
1334184,2018-11-22 21:38:55,9,pack13,18.99
1334184,2018-11-26 20:45:59,19,ship1,7.99
1334351,2018-11-23 16:20:07,8,usd4,3.99
1334351,2018-11-23 22:05:00,10,pack11,4.99
1303122,2018-11-22 02:46:40,16,ship1,9.7137
1334078,2018-11-22 13:15:26,9,usd10,9.99
1333447,2018-11-21 00:27:28,9,usd4,3.99
1333447,2018-11-21 00:28:13,9,usd25,24.99
1333447,2018-11-21 22:38:44,12,usd4,3.99
1333447,2018-11-22 01:01:05,13,usd10,9.99
1328136,2018-11-22 00:40:21,10,pack11,4.99
1334073,2018-11-22 01:58:18,6,usd10,9.99
1334073,2018-11-22 12:23:17,8,usd4,3.99
1334073,2018-11-22 16:21:41,9,pack13,18.99
1298390,2018-11-23 17:27:41,9,usd10,9.99
